request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"0ab9e385-398f-a648-79f3-96faa79afb16",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284073212946600,284073214137800,284073214303700
"44443310-961d-10eb-4098-9f133307a2d9",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284073227680800,284073228991900,284073229214800
"01ac9b52-4080-8a9b-a768-e81b9764bf0e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284073250903300,284073257549200,284073258135700
"d1aad8d9-1f7a-e626-074b-7523789dc173",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284073274364900,284073277470400,284073277934700
"0a56bfb6-d167-a0d5-d12d-773915c71b98",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284073304702700,284073306260900,284073306447600
"627e348c-6add-9d1f-6444-882c60f567eb",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284073319365700,284073320668600,284073320804000
"57a7388a-50d6-233c-683b-2e5e39163de8",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284073335140100,284073336317200,284073336486700
"057563cd-7ab2-cd81-ebed-ad16bcbff8f8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284073350578400,284073351750200,284073351876500
"5c0af3c1-fc21-db4d-d306-3b1114e36827",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284073365629500,284073366688000,284073366848200
"03f20ab0-0db0-965d-8448-4ff8b0eebf51",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284073381769900,284073382948800,284073383086400
"521b5379-18b0-b10e-7c0c-59bf362b9df7",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284073397407600,284073398463500,284073398659900
"e29fe020-848f-1b93-5c89-9bd0a8870e6e",GET,/images/logo.png,,,200,image/png,,,284073412937500,284073414096700,284073414252700
"64003bc5-2ce0-fd3d-d9c8-4445aa9c56a5",POST,"/auditor/audit-record/update",id=420,"id=420&code=AU-7357-045&draftMode=true&link=http%3A%2F%2Fexample.org%3F&mark=B&periodEnd=2020%2F02%2F28+17%3A00&periodStart=2020%2F02%2F28+15%3A59&version=10",200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=449",,284073428578300,284073492207800,284073828203000
"1aeff851-a276-3637-3545-a9ec64004690",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284073865270300,284073866433000,284073866571700
"bb34fdb0-edfd-3112-f7ba-489154379e65",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284073880766200,284073881917200,284073882121300
"3188dc7e-dc1e-dd9a-b33f-32200ec8c230",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284073903360800,284073909620800,284073909996300
"aa3fe117-9fbf-2e44-fa6e-3ac457451226",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284073927415000,284073928544400,284073928713500
"516dad21-7a45-dbce-5165-699e6ee2b9e0",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284073943445100,284073944775400,284073944984900
"10af29ee-4483-6750-3052-59984bcf4ffa",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284073958660200,284073960231800,284073960497200
"9651ea84-d64d-03a9-9ac3-998b0b573999",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284073974241100,284073976034100,284073976339100
"de97b5eb-458d-7ddc-66cb-7e3f0ece7e01",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284073989435400,284073990543700,284073990674600
"ea8352f9-4586-1ce2-cd56-cf7f25acd892",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284074016030000,284074021665900,284074028345700
"0c57f5d8-4003-340e-bfc3-7513c4af1afe",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284074053831600,284074057364800,284074057951500
"c3b50c0e-e031-4d2c-690d-711986b32c1d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284074083911000,284074085872200,284074086161300
"e65c469d-02e5-7558-56f8-f2bf54066bcc",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284074113617200,284074114731100,284074114858500
"ba0cda92-7704-86e8-ae1a-473271e24e72",GET,"/auditor/audit-record/list",codeAuditId=372,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&codeAuditId=372&version%5B1%5D=11&code%5B0%5D=AU-7357-044&id%5B1%5D=420&draftMode%5B1%5D=%E2%9C%93&id%5B0%5D=419&nAvailableBanners=37&draftMode%5B0%5D=%E2%9C%97&mark%5B0%5D=F&showCreate=true&bannerToDisplay=437&version%5B0%5D=0&code%5B1%5D=AU-7357-045&mark%5B1%5D=B",,284074129018000,284074137931800,284074362796400
"bf34ac11-0eb8-e7f0-ada3-0fd2cc5c3091",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284074388928100,284074390480400,284074390694700
"1b4c3aa7-d83a-be97-b2cb-6f2bb58c8e82",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284074403938400,284074405244400,284074405370900
"ec9726c0-44e6-c8b6-f1e0-970bd6d05d58",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284074422073200,284074423239000,284074423366100
"3132af8c-3519-9a04-8e76-0741b4b00305",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284074438981400,284074440411700,284074440579400
"9b3b77de-f4e5-98f0-d8ab-4d52eff0d851",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284074453817600,284074455603900,284074455805200
"cf43d7ca-4244-932e-12ba-50cd254a5e8e",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284074472152700,284074473868300,284074474042200
"7eff2529-7a50-ba67-4dce-fea52e6be470",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284074487667900,284074488944200,284074489108200
"80e8b405-3553-c2e8-af2e-b594f71d04aa",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284074504462800,284074505596300,284074505731400
"fb2563a7-7a21-ef45-dd12-4e6f0154a6f2",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284074520729700,284074522536600,284074522780900
"d2d59ec1-d72d-88a5-0cdc-2d9900291550",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284074537028900,284074538714800,284074538957100
"a3deb4d5-df09-82ef-8007-bde5f7e3685a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284074553091500,284074554809800,284074555093700
"43a7d0f9-55bf-1673-f8f7-913b7264a4e0",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284074569218500,284074570908500,284074571284200
"ecd67d8a-a0ae-2a9e-4008-f0827296fc64",GET,/images/logo.png,,,200,image/png,,,284074593691600,284074595168800,284074595342200
"3dfe0e61-fe7a-4aad-5ee7-ea8966257575",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,284074611278800,284074613092700,284074613477500
"c17562ac-398f-1f31-d190-3899c81be7a0",GET,"/auditor/audit-record/show",id=420,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&readOnlyCode=true&id=420&periodEnd=2020%2F02%2F28+17%3A00&version=11&draftMode=true&periodStart=2020%2F02%2F28+15%3A59&code=AU-7357-045&auditRecordId=420&link=http%3A%2F%2Fexample.org%3F&nAvailableBanners=37&marks=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22APlus%22%2C%22label%22%3A%22APlus%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22A%22%2C%22label%22%3A%22A%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22B%22%2C%22label%22%3A%22B%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22C%22%2C%22label%22%3A%22C%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22F%22%2C%22label%22%3A%22F%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22FMinus%22%2C%22label%22%3A%22FMinus%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22None%22%2C%22label%22%3A%22None%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&bannerToDisplay=464&mark=%7Bkey+%3D+%22B%22%2C+label+%3D+%22B%22%2C+selected+%3D+true%2C+sealed+%3D+true%2C+%24assertionsDisabled+%3D+false%7D",,284074633914800,284074645120900,284074882134000
"fed6cf88-24fa-74f6-a95e-c049c9104e7c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284074925344400,284074926479500,284074926719100
"96775eae-4e97-43b5-c25c-b781b43bdc73",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284074941337100,284074942794800,284074942953200
"355fd3f5-a6c5-2e1b-2058-008a050c941d",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284074957590900,284074959540500,284074959892500
"285a712e-223f-c3ea-20a9-55cc152a61d3",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284074982315000,284074984256900,284074984533300
"7e25fbc2-e39d-4173-8d0f-d62a44b1d3fe",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284074998502000,284075000000500,284075000254800
"b3e5864e-6cde-b78e-522e-d366eaf502c7",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284075015378300,284075017074900,284075017383900
"cd7b8120-712e-21bb-b27d-7b9c89aace9d",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284075041467700,284075045511000,284075046006800
"97622fdd-e00e-0538-a56c-4876cd3e4cbd",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284075072221300,284075075537600,284075075970600
"51c09178-5db2-e975-cd28-a6851dd9f13e",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284075095590100,284075097576600,284075097928900
"04b50c4f-b57f-ff31-a2b4-9b926b4ccf86",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284075113269200,284075115004800,284075115181000
"c6e07afb-e996-a053-96df-3ca1a4e552a6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284075136437300,284075137632500,284075137775700
"e6b3b73c-73f8-77fb-b09a-aab5af740b5b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284075152171300,284075153767500,284075154040300
"93202709-4324-d43d-2d16-794844899703",GET,/images/logo.png,,,200,image/png,,,284075168567300,284075169992100,284075170147300
"5b4f4ca2-4603-131a-bc64-79d2c0b8d20a",POST,"/auditor/audit-record/update",id=420,"id=420&code=AU-7357-045&draftMode=true&link=http%3A%2F%2Fexample.org%2Fa%2Fb%3Fa%26b&mark=B&periodEnd=2020%2F02%2F28+19%3A00&periodStart=2020%2F02%2F28+16%3A00&version=11",200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=454",,284075183272700,284075240490700,284075501211000
"91694581-09bb-6c07-88d2-a46877dd6497",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284075526423800,284075528032100,284075528280700
"81dd710c-a9c4-7051-9d6d-0f1c7880ba0c",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284075543155900,284075545387100,284075545757500
"b9507354-b38a-108f-c2bb-a1dfddc3f5ac",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284075573253900,284075575024500,284075575302900
"43bf3895-0b4a-13f7-3208-1cc76a093ba2",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284075588118100,284075589790800,284075589961700
"c1c1cbe3-b600-d4eb-44c1-f4be5b5a5c57",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284075603415700,284075604749900,284075604898800
"146a03a5-742a-352c-8a04-92b084586c9a",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284075618607200,284075620121800,284075620287300
"136e54c2-bd2e-e8ed-ebc8-701c0b18d46c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284075633828500,284075635035400,284075635172100
"e64e5405-ef39-b94b-8cad-61b89b8ac6bd",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284075655306500,284075660646500,284075661022800
"a3caf4ff-3af4-730f-3579-2ff38cf139fd",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284075686318200,284075692493900,284075692849700
"2b6dbb3a-b9bc-18e9-32c8-351e00c9e02d",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284075713007800,284075715465100,284075715823700
"1087c697-e9ea-5959-df44-e261363e21b6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284075743298400,284075745378800,284075745657900
"e27b5548-bcbc-1729-d7e7-ce87542c16b2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284075766179300,284075772248300,284075772845800
"c40af592-720f-3bd2-66d8-94f89691b92d",GET,"/auditor/audit-record/list",codeAuditId=372,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&codeAuditId=372&version%5B1%5D=12&code%5B0%5D=AU-7357-044&id%5B1%5D=420&draftMode%5B1%5D=%E2%9C%93&id%5B0%5D=419&nAvailableBanners=37&draftMode%5B0%5D=%E2%9C%97&mark%5B0%5D=F&showCreate=true&bannerToDisplay=449&version%5B0%5D=0&code%5B1%5D=AU-7357-045&mark%5B1%5D=B",,284075789245600,284075798904200,284076327447700
"9bf6cc34-253d-3a89-c041-93a747ef788b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284076353176000,284076354698000,284076354836800
"696b8f1b-1e12-19ed-ba12-9408cf561bc2",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284076368001000,284076369871800,284076370057800
"fca5ef3e-7c79-5515-4175-64722cff8ca4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284076382779800,284076384539000,284076384711600
"386de6b3-06e1-9fad-5f82-3f02737f3b96",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284076398395000,284076399626700,284076399803100
"257a2ebf-70d8-b477-f85d-a2e83e4cdd81",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284076414553600,284076416267900,284076416456300
"a863e688-870b-f3dd-3341-b44c435d8d01",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284076430064200,284076431551800,284076431789500
"93980b4d-c410-8b69-96db-1a80aa94b9eb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284076445697700,284076447167300,284076447347000
"bab74554-fe7c-bf46-2ea3-989f27879da6",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284076474645200,284076475783300,284076475906500
"322d23e3-6486-95a7-a91d-70717b7bdc5b",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284076490521600,284076491687100,284076491817300
"178f0ee0-cec3-8550-812e-a0119fa9bc06",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284076506182900,284076507258000,284076507386600
"7d7ca7e8-a9d7-a2c1-9a69-2057385706b2",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284076521533800,284076523278600,284076523460900
"d5503d01-5aa3-b863-757e-9ccac518d9ba",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284076536736900,284076538809800,284076539162000
"1c78fe21-a022-f8aa-801e-157062569062",GET,/images/logo.png,,,200,image/png,,,284076552925600,284076554469400,284076554659300
"4cb20b57-944a-761c-561a-1f55eafc2f00",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,284076582653900,284076584576500,284076584766100
"0cc2dc37-5c0b-7199-c770-f287427528cf",GET,"/auditor/audit-record/show",id=420,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&readOnlyCode=true&id=420&periodEnd=2020%2F02%2F28+19%3A00&version=12&draftMode=true&periodStart=2020%2F02%2F28+16%3A00&code=AU-7357-045&auditRecordId=420&link=http%3A%2F%2Fexample.org%2Fa%2Fb%3Fa%26b&nAvailableBanners=37&marks=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22APlus%22%2C%22label%22%3A%22APlus%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22A%22%2C%22label%22%3A%22A%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22B%22%2C%22label%22%3A%22B%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22C%22%2C%22label%22%3A%22C%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22F%22%2C%22label%22%3A%22F%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22FMinus%22%2C%22label%22%3A%22FMinus%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22None%22%2C%22label%22%3A%22None%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&bannerToDisplay=457&mark=%7Bkey+%3D+%22B%22%2C+label+%3D+%22B%22%2C+selected+%3D+true%2C+sealed+%3D+true%2C+%24assertionsDisabled+%3D+false%7D",,284076597722300,284076609136700,284077211618000
"fbdaa270-ab8e-d86c-6caa-66701c5e3ee4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284077297687500,284077299832300,284077300135300
"7056d626-868e-535c-7961-423d86ab048e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284077327706900,284077329901400,284077330379300
"44991a0f-386a-88e5-bb3d-8986612734cd",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284077358837300,284077360099800,284077360242700
"87fdeccc-ed72-0e36-2bd0-85de69241a86",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284077374175900,284077375508900,284077375680000
"59ffc2de-d0c7-4c04-e47f-e31abd47edfb",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284077389537800,284077391335700,284077391513700
"9770e374-3d13-2a4d-b8e7-b46592d50f88",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284077414929800,284077418442900,284077418881100
"ce390a9a-025a-90d2-8681-0e53c0a8cdf6",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284077438891400,284077442535200,284077442963700
"e8c0e8f5-e40f-f46c-c7d2-253c5bb9f831",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284077468283800,284077470228800,284077470518400
"bb198702-5b0e-2c6d-8a9f-b33732637cfb",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284077483896200,284077485936800,284077492792600
"e0884d97-3fd4-0207-3afc-ae4a960fbce3",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284077515404100,284077516998200,284077517192300
"cdd36f1f-dd0f-aa04-94cf-156aa8bace81",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284077530895300,284077531951300,284077532137300
"e0ba94bb-ccac-f58a-6a4e-1a09b1a1f530",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284077546247800,284077548013600,284077548374900
"3e797857-9688-fe7d-9132-b424122e20a5",GET,/images/logo.png,,,200,image/png,,,284077562108200,284077563958700,284077564247100
"9985684d-e353-206a-62a9-87c4fb992387",POST,"/auditor/audit-record/update",id=420,"id=420&code=AU-7357-045&draftMode=true&link=https%3A%2F%2Fwww.lorem-ipsum.org&mark=B&periodEnd=2020%2F02%2F28+19%3A00&periodStart=2020%2F02%2F28+16%3A00&version=12",200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=460",,284077576962800,284077633444200,284078088331600
"389f3785-412e-1578-0591-d6550b7a35da",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284078125778400,284078133227200,284078133504600
"47dad7d6-932c-f030-db4b-da928b944b46",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284078153510800,284078155224300,284078155414000
"f516efc4-5698-5ee3-3e8f-8828b93858fd",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284078169260000,284078170387200,284078170594900
"7fdae53b-79c2-dcfc-db09-bf8395aeb2e8",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284078184685100,284078186067900,284078186212600
"b1cd5d46-9823-a57a-11c1-5e70f820a111",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284078199635500,284078200838200,284078201021300
"acd45de8-3715-3131-c584-01675dbb8667",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284078224605100,284078233128400,284078233793900
"1ecb877d-b028-f4f0-068b-3b3fb73a7ea7",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284078262775800,284078266425700,284078266880500
"5e53016e-8050-c56e-90a5-6d5d47ac3550",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284078293607300,284078297494900,284078297872000
"774650fd-7234-0805-e518-0bd458fa6e5c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284078324058500,284078325471100,284078325775300
"92bfa14d-65a6-f883-926c-57c0880d1f71",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,284078339060400,284078340230200,284078340353300
"07bebad9-cc1e-1e95-396a-dda330a8ed91",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,284078354227400,284078356150200,284078356343100
"d8cd3539-b5f9-dc70-27b8-f63ae71896b4",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,284078370105200,284078371696800,284078371886500
"3bc700b6-78f6-a7ce-f092-0df00b5f6c5f",GET,"/auditor/audit-record/list",codeAuditId=372,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&codeAuditId=372&version%5B1%5D=13&code%5B0%5D=AU-7357-044&id%5B1%5D=420&draftMode%5B1%5D=%E2%9C%93&id%5B0%5D=419&nAvailableBanners=37&draftMode%5B0%5D=%E2%9C%97&mark%5B0%5D=F&showCreate=true&bannerToDisplay=468&version%5B0%5D=0&code%5B1%5D=AU-7357-045&mark%5B1%5D=B",,284078389161400,284078417770000,284079003746100
"b7bee2b6-d28f-49cd-1610-508046662c7c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,284079033778600,284079037601800,284079038147900
"4bcea079-9190-c040-2d64-1b6fb3e4d3e9",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,284079060075000,284079062070000,284079062411200
"c9fa394d-cd12-a1a0-c7a4-148b16b49cb6",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,284079089310000,284079090431100,284079090565500
"68ac0ff3-90bd-c161-5cfc-829c205937f9",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,284079104710600,284079105821600,284079105953600
"c64936fe-fe12-e954-5f07-77fce723c463",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,284079120376400,284079121481700,284079121612300
"2846aad9-3b0d-e625-aa9e-8c66091e2291",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,284079136177600,284079137687600,284079137994800
"58a9c429-b25f-d139-395d-94b134bcac15",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,284079151673100,284079152768700,284079152957800
"c78ee3f9-a4e6-3722-5d01-274eaf88ea44",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,284079174526200,284079179916700,284079180161000
"596f1075-eff3-83ce-1387-4c56a6aa7357",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,284079198025300,284079209590000,284079211859400
